page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,1,1211034,Consultant,Women In Need,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,2,1211030,Supply Chain Executive,Jayasinghe Group,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,3,1211029,Credit Controller,Jayasinghe Group,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,4,1211028,Accountants Assistant,W S K Business Services (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,5,1211027,Operations Assistants,Ceylon Shipping Lines Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,6,1211026,Technical Officer (Site Supervisor),"Ladies' College, Colombo 7",Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,7,1211025,Accounts Assistant,S S P Corporate Services (Private) Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,8,1211024,Logistics Assistant,Prima Ceylon (Private) Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,9,1211023,Executive - Marketing and Business Advice,Business Eye Management Services (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,10,1211022,HR Executive,Wilkins Spence Packaging Lanka (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,11,1211021,Assistant Manager Sales,Wilkins Spence Packaging Lanka (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,12,1211020,Factory Admin Officer - Male / Female,Company Name Withheld,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,13,1211019,Restaurant Executive / Resort Executive / Guest Relation Officer,Trust Lanka Holdings (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,14,1211018,Call Center Executive (Male / Female),Sponge Pastry Shop (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,15,1211017,Senior Accounts Executive,The KALA Group of Companies (Private) Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,16,1211015,Constructions Supervisor,Company Name Withheld,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,17,1211014,Junior Administrative & Finance Assistant,Expertise France,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,18,1211013,Vacancy Opportunities,Company Name Withheld,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,19,1211012,Assistant Showroom Manager,Elegant Smockers Pvt Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,20,1211011,Accounts Assistant,Port Cargo Services Ceylon (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,21,1211010,Conveyancers,Muve,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,22,1211009,Data Entry Operator - Muthurajawela (1),JKH Transportation Sector,Refer the Advert,Sat Apr 27 2024,Thu May 30 2024,,yellow
1,23,1211008,Management Associate - Quantity Surveying,SLIIT,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,24,1211007,Executive - Operations,Fintrex Finance Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,25,1211006,Warehouse Assistant (1),JKH Transportation Sector,Refer the Advert,Sat Apr 27 2024,Wed May 15 2024,,yellow
1,26,1211005,Supervisor Administration (1),JKH Transportation Sector,Refer the Advert,Sat Apr 27 2024,Thu May 30 2024,,yellow
1,27,1211004,Australian WORK VISA,Auz-Connect,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,28,1211003,Assistant Coordinator - Transport Department (1),JKH Transportation Sector,Refer the Advert,Sat Apr 27 2024,Tue May 28 2024,,yellow
1,29,1211002,Showroom Manager,Sense Micro Distributions (Pvt) Ltd,Experience with IT Industry,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,30,1211001,Fabric Technologist,Eskimo Fashion Knitwear (Private) Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,31,1211000,Assistant Manager - Quality Assurance,Eskimo Fashion Knitwear (Private) Limited,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,32,1210999,Intern - Sales,Havelock City (Pvt) Ltd,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,33,1210971,Management Trainees,Apex Shared Services,MANAGEMENT TRAINEES REQUIRED FOR OUR DYNAMIC AND GROWING HOLDING COMPANY THAT OWNS COMPANIES ENGAGING IN OWNING AND MANAGING BUSINESS MANAGEMENT ENTERPRISE ....,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,34,1210773,Lead Engineer - System Administration,Commercial Bank of Ceylon PLC,Please refer the vacancy,Sat Apr 27 2024,Tue May 07 2024,,yellow
1,35,1210759,Process Analyst,HCLTech,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,36,1210704,Process Analyst (Customer Service Representative),HCL Tech,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,37,1210699,Process Associate (Customer Service Representative),HCLTech,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,38,1210617,Service Desk Analyst,HCL Technologies,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,39,1210614,Infrastructure Analyst,HCL Technologies,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,40,1210605,Developer - Power Apps,HCLTech,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,41,1210544,Analyst - Service Desk,HCL Technologies,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,43,1210539,Service Desk Anaylst,HCL Technologies,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,45,1209521,Internships / Documentation Executive / Operations Assistant - Freight Forwarding,Company Name Withheld,Please refer the vacancy,Sat Apr 27 2024,Sat May 11 2024,,yellow
1,46,1211033,Store Keeper,E-W Information Systems Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,47,1211032,Credit Recovery Officer,E-W Information Systems Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,48,1211031,Procurement Logistic Manager,E-W Information Systems Limited,Please refer the vacancy,Fri Apr 26 2024,Sat May 11 2024,,yellow
1,49,1210998,Deputy General Manager - Operations,Lanka Sathosa Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,50,1210997,Site Security Guard,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,51,1210996,Deputy General Manager - Engineering,Lanka Sathosa Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,52,1210995,Mechanical Engineer,?Ceylon Steel Corporation Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,53,1210994,Deputy General Manager - IT,Lanka Sathosa Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,54,1210993,Plant Manager,Global Entry (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,55,1210991,Customer Service Executive,Esafe Global (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,56,1210990,Apparel Vacancies,Suganda Apparel,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,57,1210989,Accounts Executive,United Logistics Colombo (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,58,1210988,English Language Trainer,British Way English Academy,"( Negombo, Kiribathgoda, Bandarawela Branch )",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,59,1210987,Junior Executive / Executive - Customer Service,United Logistics Colombo (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,60,1210986,Accountant (2),Lanka Jathika Sarvodaya Shramadana Sangamaya (Inc),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,61,1210985,Electrical Engineer - Dehiowita,Lucky Industries (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,62,1210984,Technical Assistant,GIM General Trading and Construction (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,63,1210983,Office Assistant - Male,NEO Security,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,64,1210982,Airport Service Assistants,Fame Global Solutions (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,65,1210981,Marine Personnel Officer,UNK Sagacious (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,66,1210980,Hotel Vacancies - Unawatuna,Levels by Pearl Leisure Hotel,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,67,1210979,Executive - Company Secretarial,Businessmate (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,68,1210978,Junior Accounts Executive,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,69,1210977,Hotel Vacancies (Katunayake / Bandarawela),Good Wood Airport Hotel,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,70,1210976,Assistant Manager - Risk & Control,SPAR SL (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,71,1210975,Team Lead / Assistant Team Lead - Night Shift (Kandy),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,72,1210974,Purchasing Manager,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,73,1210973,Senior Business Development Executive / Business Development Officer,Queensbury Hospitals (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,74,1210970,Assistant Manager / Manager - Training and Development,Sanasa General Insurance Company Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,75,1210969,Account Executive,Orient Lanka Plastic (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,76,1210968,Head of Agency Administration,Sanasa General Insurance Company Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,77,1210967,Executive Chef,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,78,1210966,Intern - Fabric Technology (1),Brandix Lanka Limited,Please refer the advertisement,Fri Apr 26 2024,Sun May 26 2024,,yellow
1,79,1210965,Senior QS & Tendering,Senura Civil Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,80,1210964,Cashier - Male,Cavo Night Club,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,81,1210963,Assistant Manager - Research &Development; (Male),St. Anthonys Coatings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,82,1210962,Student Counsellor,ESOFT Metro Campus (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,83,1210961,Safety Supervisor / Safety Officer,Dockyard General Engineering Services (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,84,1210960,Lecturer / Assistant Lecturer - IT (Computer Networking),ESOFT Metro Campus (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,85,1210959,Site Admin & Accounts Executive - Male,Home Lands Construction (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,86,1210958,Lecturer / Assistant Lecturer - IT,ESOFT Metro Campus (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,87,1210957,Accountant,SolarRay Energy (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,88,1210956,Senior Electrical Engineer / Assistant Electrical Engineers,SolarRay Energy (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,89,1210955,Plumber / Aluminium Fabricator / Auto Electrician,ZPMC Lanka Company (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,90,1210954,Communications Associate - Sri Lanka and Maldives Ocean Plastics Reduction Activity,Research Triangle Institute (RTI),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,91,1210953,Livestock Officer (Walahapitiya/ Mangalaeliya/ Maskeliya),Noorani Estates (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,92,1210952,A/C Technician / Electrical Technician,ZPMC Lanka Company (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,93,1210951,Application Developer,International Distillers Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,94,1210950,Account Executive (Payment Officer),Wilton Metal Box Company (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,95,1210949,Market Manager - Surgical Healthcare,Emerchemie NB (Ceylon) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,96,1210948,Printing Supervisor,Lake House Printers & Publishers PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,97,1210947,Graphic Designer,Royal International School Kurunegala,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,98,1210946,Branch Manager (Male),S & L Micro Credit (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,99,1210945,Trainee/ Associate Software Engineer,Tecxal,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,100,1210944,Finance Executive,Tellida (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,101,1210943,Agriculture Officer,Selmo Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,102,1210942,Sales Promotion Officers - Dealer Network,Central Industries PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,103,1210941,Chief Quantity Surveyor - Pannipitiya,Lal Construction and Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,104,1210940,ERP Assistant (1),MAS Intimates,Click on the advert to apply,Fri Apr 26 2024,Sat May 04 2024,,yellow
1,105,1210939,Accounts Assistant (Female),Delmon Holdings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,106,1210938,Resident Manager,The Oasis Hambantota,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,107,1210937,Lab Supervisor - General Science Labs / Lab Assistant - Biology Labs - (STEM Labs),Musaeus College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,108,1210936,Oriental Dancing Teacher - National & British Curriculums,Musaeus College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,109,1210935,Quality Assurance Executive,Oleena Natural Foods (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,110,1210934,Assistant Manager / Junior Executive / Senior Executive - Travel,Ceylon Serenity Tours (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,111,1210933,Sales Executive,Skylanes,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,112,1210932,Hotel Vacancies,The Blue Wave Hotel - Arugam Bay,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,113,1210931,Internship - Inbound / Outbound,Ceylon Serenity Tours (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,114,1210930,Head of Sales & Marketing (1),R.M.D Consultants (Pvt) Ltd,Please refer advertisement for more details,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,115,1210929,Accounts Executive,Jayasinghe Group,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,116,1210928,Director of Engineering,Anantara Peace Haven Tangalle Resort,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,117,1210927,Front Office Manager,Anantara Peace Haven Tangalle Resort,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,118,1210926,Teacher Vacancies,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,119,1210925,Assistant Accountant,Jayasinghe Group,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,120,1210924,Call Center Executive,eChannelling PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,121,1210923,Process Technician (Male),Emergen,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,122,1210922,Customer Support Executive,Sense Micro Distribution (Pvt) Ltd,Experience with IT Industry,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,123,1210921,Solar Technician,Gesla Power (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,124,1210920,Financial Analyst,Lanka Rating Agency Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,125,1210919,Sales Manager,Finax Holdings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,126,1210918,Pharmacist / Pharmacy Assistant,Winsetha Hospital (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,127,1210917,Area Sales Executive - North Central / Eastern Province,Plywood House (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,128,1210916,Executive Assistant - Jaffna,Northern UNI,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,129,1210915,Pre-Intern Medical Officer,Winsetha Hospital (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,130,1210914,Sales & Marketing Executive,M.D Gunasena & Co. Printers (Pvt.) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,131,1210913,Secretary to MD/CEO,Sumithra Garments (Pte) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,132,1210912,Customer Service Executive - Male / Female,ITS International (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,133,1210911,Hardware Technician,Sumithra Group of Companies,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,134,1210910,Head of Engineering,MG Consultants (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,135,1210909,Human Resource Executive (Mannar),Jay Jay Mills Lanka (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,136,1210908,Pattern Makers / Senior Pattern Makers / Garment Technicians - (Jacket / Pant / Short),Sumithra Garments (Pte) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,137,1210907,Finance Project Coordinator / Business Analyst,Analytix (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,138,1210906,Corporate Administrative Assistant,MG Consultants (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,139,1210905,General Manager - Sales Training and Development (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,140,1210904,Accounts Assistant,Fame Global Solutions (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,142,1210902,Restaurant Manager,Headquarters by W15,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,143,1210901,Executive - Systems & Infrastructure (Katunayake),Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,144,1210900,Manager Transport (1),R.M.D Consultants (Pvt) Ltd,Please refer advertisement for more details,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,145,1210899,Lecturer for Motorman Training Programme - Jaffna,Cinec Campus (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,146,1210898,Executive Finance & Administration,Kalutara District Cricket Association,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,147,1210896,Planning Executive,Jay Jay Mills Lanka (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,148,1210895,Assistant Merchandiser / Merchandiser,Chiefway Katunayake (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,149,1210894,Trainee Manager,Shirohana Garden Villa,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,150,1210893,Accountant,Ceylon Tapes (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,151,1210892,Engineering Assistant,Ceynergy Dynamic Holdings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,152,1210891,Assistant Manager - Sales & Marketing,Ceynergy Dynamic Holdings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,153,1210890,Senior Executive - Payroll,A & R Manufacturing (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,154,1210889,Sales Executives (Cosmetics / Skin Care Products) - Galle / Ratnapura,Janatha Group of Companies,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,155,1210888,Sales Executive,Ceynergy Dynamic Holdings (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,156,1210887,Operations Executive,Marine One Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,157,1210886,Assistant Store Keeper,Lal Construction & Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,158,1210885,Health & Safety Officer,A & R Manufacturing (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,159,1210884,Junior Operations Executive,Marine One Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,160,1210883,Counselor,Don Bosco Development Centre (DBDC),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,161,1210882,Junior Electrical Engineer,WKV Hydro Technics (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,162,1210881,Sales Representative,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,163,1210880,Environmental Officer,A & R Manufacturing (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,164,1210879,Sales and Marketing Coordinator / Recruitment Consultant,Auz-connect,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,165,1210878,Intern - Information Security (1),Hemas Holdings PLC,Please refer to the Job Advert.,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,166,1210877,Company Secretary,UB Finance Company Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,167,1210876,MEP Draftsman,Central Power (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,168,1210875,Travel Planner,Manaco Marine (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,169,1210874,Experienced Full-Stack Developer - Malawi,Globe Internet Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,170,1210873,Associate - Finance,Rainco Private Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,171,1210872,Senior Executive - Sea Export CSU & Documentation / Trainee - Sea Export CSU & Documentation,CLSynergy Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,172,1210871,Accounts Assistant,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,173,1210870,Engineer - MEP,International Construction Consortium (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,174,1210869,Construction Vacancies,Pasalka Builders & Decorators (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,175,1210868,HR Executive,International Construction Consortium (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,176,1210867,Service Adviser,Mr Paint Lanka (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,177,1210866,Senior Manager / Manager - Internal Audit,Cargills Bank PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,178,1210865,Nursery Teachers,Springfield College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,180,1210863,Technicians,Vauxhall ITA (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,181,1210862,Assistant Manager - IT Audit,Kreston Sri Lanka,Immediate vacancy. Please mention the names of the Job Titles under the subject line of the email,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,182,1210860,Manager - Advisory & Internal Audit,Kreston Sri Lanka,Immediate vacancy. Please mention the names of the Job Titles under the subject line of the email,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,183,1210859,Consultant,The Family Planning Association of Sri Lanka (FPA Sri Lanka),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,184,1210858,Quantity Surveyor (Water Supply),Finite Lanka (Pvt) Ltd,Immediate Vacancy (Starting Next week),Fri Apr 26 2024,Fri May 10 2024,,yellow
1,185,1210857,Accounts Assistant,Finite Lanka (Pvt) Ltd,Urgent Vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,186,1210856,Accounts Assistant / Accounts Executive,CHC Foods,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,187,1210855,Sales Lead Qualifier (Lead Qualifier),DHL,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,188,1210854,Lab Supervisor (Home Science),Musaeus College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,189,1210853,ICT Teacher (National Curriculum - Grade 06 to Ordinary Level),Musaeus College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,190,1210852,Physics / Chemistry / Combined Mathematics Teachers (A/L National Curriculum),Musaeus College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,191,1210851,Area Sales Manager - Gampaha (Male),N M Distributors (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,192,1210850,Teacher Vacancies,Sumedha College - Gampaha,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
