page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,393,1210641,Wireless Control Systems Engineer,AFI Corp,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,394,1210640,Vacancies in Engineering Sector,Lithco Engineers,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,395,1210639,Tax Assistant / Tax Executive,B. R. De Silva & Co.,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,396,1210638,Pricing Specialist,Printcare PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,397,1210637,Maintenance Technician,JF & I Packaging (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,398,1210636,Warehouse Supervisor (Male),Manahara Manpower Suppliers Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,399,1210635,Production Coordinating Clerk,Sky Sport Lanka (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,400,1210634,Data Entry Operator (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,401,1210633,Academic Staff / Non Academic Staff,Nenamal Royal College,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,402,1210632,Assistant Manager - Industrial Lubricant Sales | BP Castrol | Colombo 02 (1),Associated Motorways (Private) Limited,Please refer the job advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,403,1210631,Data Entry Operator (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,404,1210630,Office Assistant (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement (Male Candidates Only),Fri Apr 26 2024,Fri May 03 2024,,yellow
1,405,1210629,Trainee Sales Associate/ Sales Associate/ senior Sales Associate (Retail Shop),Paradise Road,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,406,1210628,Office Assistant (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement (Male Candidates Only),Fri Apr 26 2024,Fri May 03 2024,,yellow
1,407,1210626,Sales promoter (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement Location - Colombo 02,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,408,1210625,Walk In Interview - Trainee Marketing Executive / Marketing Executive - Kaduruwela (1),Citizens Development Business Finance PLC,Please refer attached advert,Fri Apr 26 2024,Sat May 04 2024,,yellow
1,409,1210624,Walk In Interview - Trainee Marketing Executive / Marketing Executive - Kaduruwela (1),Citizens Development Business Finance PLC,Please refer attached advert,Fri Apr 26 2024,Sat May 04 2024,,yellow
1,410,1210623,Walk In Interview - Trainee Marketing Executive / Marketing Executive / Senior Marketing Executive - Kandy (1),Citizens Development Business Finance PLC,Please refer attached advert,Fri Apr 26 2024,Sat May 04 2024,,yellow
1,411,1210622,Housekeeper,Floating Mountain Villa,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,412,1210621,Walk In Interview - Trainee Marketing Executive / Marketing Executive / Senior Marketing Executive - Kandy (1),Citizens Development Business Finance PLC,Please refer attached advert,Fri Apr 26 2024,Sat May 04 2024,,yellow
1,413,1210620,Junior Secretary (1),Smart Quest (Pvt)Ltd,Please refer to the job advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,414,1210619,Designer - Kandy,Hafele (HSR),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,415,1210618,Fitter (1),St.Anthony's Industries Group (Pvt) Ltd.,Please refer the advertisement,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,416,1210616,Consultants,SAFE Foundation,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,417,1210615,Executive Planning (1),MAS Silueta,Click the advert to Apply,Fri Apr 26 2024,Thu May 02 2024,,yellow
1,418,1210613,Audit Trainees,C P Associates,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,419,1210612,Local Sales Executive,Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,420,1210611,Junior Executive - Human Resources,Olanka Travels,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,421,1210610,Receptionist,Solex Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,422,1210608,Accounts Executive,Antiqa Ceramic (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,423,1210607,Fashion Designer cum Pattern Maker (Men & Ladies Wear),Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,424,1210606,Purchasing Assistant / Office Assistant,Solex Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,425,1210604,Sales & Marketing Trainee,Kagoma Ceylon (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,426,1210603,Technician - Analytical Equipment/ General Laboratory Equipment,Hayleys Group,Join the World of Hayleys.,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,427,1210602,Merchandiser - Development/ Senior Merchandiser - Development,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,428,1210601,Beauty Advisor,Kagoma Ceylon (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,429,1210600,Senior Pattern Makers/ Pattern Makers/ Marker Makers,Lucky Industries (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,430,1210599,Business Development Executive,Kagoma Ceylon (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,431,1210598,Web Developer (AUS Calendar - SL Shift) (1),H Connect International (Pvt) Ltd,Please refer the job advert.,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,432,1210597,Web Developer (AUS Calendar - SL Shift) (1),H Connect International (Pvt) Ltd,Please refer the job advert.,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,433,1210596,Technical Officer - Plant Automation,Curry King (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,434,1210595,Specialist - Automation and Software Engineering,Curry King (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,435,1210594,Manager - Transport,Distilleries Company of Sri Lanka PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,436,1210593,Fabric Technologist,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,437,1210592,Sales Assistant - Printing (Male),Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,438,1210591,Campaigner,Greenpeace South Asia,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,439,1210590,Technical Officer,Colourcon (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,440,1210589,Manager - Quality & Technical,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,441,1210588,Graphic Designer,Gismo International (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,442,1210587,IT Executive,Mode Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,443,1210586,Bulk Merchandiser,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,444,1210585,Project Coordinator,Oscar Wylee,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,445,1210584,Accounts Clerk (Polonnaruwa & Ratnapura),British Way English Academy,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,446,1210583,Content Creator cum Live Host,Serandib Technologies Asia (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,447,1210582,Operations Manager (BPM / IT / Support Functions),Oscar Wylee,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,448,1210581,Electrician,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,449,1210580,"Finance Manager (ICASL, ACCA or CIMA Member)",Oscar Wylee,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,450,1210579,Individual Consultancy - Programme Manager (Humanitarian Nexus),The United Nations Population Fund (UNFPA),Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,451,1210578,Marketing Executive (1),Quess Corp Lanka (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,452,1210577,Intern - Kandy,SLIM,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,453,1210576,Junior Executive - Front Desk & Transport Admin,Crystal Martin Ceylon (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,454,1210575,Junior Merchandising Executive (Retail Buyer),Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,455,1210574,Production Manager,Star Garments (Pvt) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,456,1210573,Merchandising Vacancies (2),Aitken Spence Apparel,Please refer the advertisement.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,457,1210572,Trainee Accounts Clerk,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,458,1210571,National Sales Manager - FMCG,Imedra Healthcare,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,459,1210570,Accounts Assistant - Male/ Female (Head Office - Battaramulla),Delgahawatte Livestock Farms (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,460,1210569,Marketing Executives,Ceylon Linux (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,461,1210568,Marketing Executive (1),Quess Corp Lanka (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Sun May 05 2024,,yellow
1,462,1210567,Sales & Marketing Executive,Snazzy Interiors (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,463,1210566,Head of Business Development & Client Success,Digibrush,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,464,1210565,Creative Graphic Designers,Nature's Beauty Creations Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,465,1210564,Senior Fashion Designers / Fashion Designers,Lucky Industries (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,466,1210563,Accounts Assistant (Female),Green Scape Coir Exports Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,467,1210562,Deputy Manager - Customer Relations,MBSL Insurance Company Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,468,1210561,Technical Support Coordinator,Megapay (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,469,1210560,Heavy Vehicle Driver,Solex Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,470,1210559,Hardware Technician,Megapay (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,471,1210558,Sales Executive,Megapay (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,472,1210557,Delivery Officers,Solex Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,473,1210556,Senior Executive / Finance & Admin,MegaPay (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,474,1210555,Branch Manager - General Insurance (Kurunegala/ Negombo),MBSL Insurance Company Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,475,1210554,Front Office & Guest Relation Officer,Hotel White House,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,476,1210553,Sales Associate,Colombo Furniture House,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,477,1210552,Manager - Motor Claims,MBSL Insurance Company Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,478,1210551,Credit Controller (1),Browns Hotels & Resorts,Please Refer to the advert,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,479,1210550,Sales Executive,Contromoda,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,480,1210549,Executive - Motor Claims,MBSL Insurance Company Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,481,1210548,OPERATION ASSISTANT (1),Kapruka Holdings PLC,PLEASE REFER THE ADVERTISEMRNT,Fri Apr 26 2024,Mon May 06 2024,,yellow
1,482,1210547,Accountant,Pyramid Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,483,1210546,Assistant Manager - Business Development (Regional Sales),?ikman.lk,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,484,1210545,English Teacher ( Part Time) (1),RIU HOTELS & RESORTS,"Please refer the advertisement,",Fri Apr 26 2024,Wed May 15 2024,,yellow
1,485,1210542,Accounts Executive,De Soysa & Company (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,486,1210540,Senior Project Manager (Kandy),Maga Engineering (Pvt) Ltd,Please refer the advertisement,Fri Apr 26 2024,Sun May 26 2024,,yellow
1,487,1210537,Associate Technical Lead / Technical Lead - NodeJS/React (1),Eyepax IT Consulting (Pvt) Ltd,Please refer the Advertisement.,Fri Apr 26 2024,Mon May 27 2024,,yellow
1,488,1210534,Creative Writer,Sarvodaya Development Finance PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,489,1210532,Manager / Assistant Manager - Showroom,Spring & Summer Clothing Company (Private) Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,490,1210531,Accountant - Head Office,Tokyo Cement Co. (Lanka) PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,491,1210530,Monitoring / Evaluation / and Learning (MEL) Project Officer,Alinea International,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,492,1210529,Events Executive (1),David Pieris Motor Company Limited,We are looking for an experienced Event Executive to be a member of the Event Organizing Team of Pearl Bay.,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,493,1210527,Admin & Accounts Assistant,Papparich Nawala,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,494,1210526,Billing Assistant,Sudath Perera Associates,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,495,1210525,Book Keeper,Desha Shakthi,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,496,1210524,Robotics Engineers,Hype Invention,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,497,1210523,Sales Managers & Assistant Sales Managers,Acquest (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,498,1210522,Receptionist / Technician / Kitchen Steward,Kithulkanda The Mountain Resort,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,499,1210521,Assistant Manager - Customer Relations,Acquest (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,500,1210520,Electrician - Wathupitiwala,ATG Hand Care (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,501,1210519,Intern - Finance (1),Allianz Insurance Lanka Limited,pls refer advert,Fri Apr 26 2024,Mon May 06 2024,,yellow
1,502,1210518,Quality Assurance Assistant,Hettigoda Group,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,503,1210517,System Administrator,CubeMatrix (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,504,1210516,Intern - Finance (1),Allianz Insurance Lanka Limited,pls refer advert,Fri Apr 26 2024,Mon May 05 2025,,yellow
1,505,1210515,IT Administrator,KRAMSKI Lanka (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,506,1210514,History Teacher (Grade 09 to 11)/ Playgroup & Kindergarten Class Teacher,Wesswood College - Kandy,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,507,1210513,Partnerships / Sales & Marketing Associate,Ziel Global Network,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,508,1210512,Technical Assistant - Fiji,Vinod Patel Group,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,509,1210511,Account Assistant,Don Carolis,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,510,1210510,Cost Merchandiser,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,511,1210509,Manager - Business Development (Food Vertical) (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,512,1210508,Manager - Business Development (Food Vertical) (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,513,1210507,Teacher Vacancies,Leeds International School,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,514,1210506,Officer - Cashiering Service,Mercantile Investments and Finance PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,515,1210505,Manager - Business Development (Food Vertical) (1),Quess Corp Lanka (Private) Limited,Please refer to the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,516,1210504,Graphic Designer - Work From Home,EuroLite Doors,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,517,1210503,Headmistress/ Headmaster,Leeds International School,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,518,1210500,Sales Executive - Work From Home,EuroLite Doors,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,519,1210499,Administrative Assistant - London Edexcel / Ordinary Level Section,Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,520,1210498,Senior Art Director,Dias N Bowse Ventures,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,521,1210497,Civil Engineer - Projects/Technical (1),Jobfactory,Location - Sapugaskanda,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,522,1210496,Call Centre Representative (1),Jobfactory,Please refer the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,523,1210495,Accounts Clerk,Guardian Auto World (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,524,1210494,Business Analyst (1),Jobfactory,Please refer the advertisement.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,525,1210493,Sales Representatives - Food & Beverage (Colombo),NDurance Pvt Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,526,1210492,Secretary - Battaramulla (1),Jobfactory,Female Candidates only,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,527,1210491,Trainee Sales Officer,Guardian Auto World (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,528,1210490,Intern - Product Development (1),Brandix Essentials - Ratmalana,Please refer the advertisement.,Fri Apr 26 2024,Sun May 26 2024,,yellow
1,529,1210489,Head of Actuarial - Colombo (1),Jobfactory,Please refer the advertisement.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,530,1210488,Junior Barista and Waiter,Cafe Kumbuk,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,531,1210487,Electrical Engineer,EL - TORO Roofing Products Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,532,1210486,Sales & Marketing Executive (Male) - (Corporate Sale / Events & Sales Promotion / Retail Sale),O2 Cafe Corporate,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,533,1210485,"Senior sales executive, Assistant sales manager - Bancassurance (1)",Quess Corp Lanka (Private) Limited,"Awissawella, Maharagama, Nugegoda, Colombo, Panadura, Horana, Kegalle, Tissamaharamaya, Ambalanthota",Fri Apr 26 2024,Fri May 17 2024,,yellow
1,534,1210484,Sales Representative,Apex Ed Academy,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,535,1210483,Pastry Assistant,Café Kumbuk,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,536,1210482,Junior Executive - Accounts (Colombo),Lanka AAC (Pvt.) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,537,1210481,Executive - Online Revenue Growth,Negete (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,538,1210480,Fashion Designer,Star Garments,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,539,1210479,Regional Program Officer / Counter Trafficking Officer,SAFE Foundation,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,540,1210478,Executive - Finance,R - Pac,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,541,1210477,Client Relations Executive,Negete (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,542,1210476,Business Development Executive (Male / Female),Company Name Withheld,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,543,1210475,Accounts Assistant,BGN Rubber Factory,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,544,1210474,Junior Software Engineer,Management Systems (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,545,1210473,Internal Audit Executive,Vogue Jewellers (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,546,1210472,Graphic Designer - Cum Brand Executive,Solex Engineering ( Pvt ) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,547,1210471,Sales Representative,Whiteline Industries Colombo (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,548,1210470,E Commerce / Customer Care Officer (1),DSI Footwear,Please refer to the attached,Fri Apr 26 2024,Fri May 03 2024,,yellow
1,549,1210469,Accounts Executive,Vogue Jewellers (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,550,1210468,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work experience in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,551,1210467,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work experience in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,552,1210466,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work experience in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,553,1210465,Manager - Marketing,Chartered Institute of Personnel Management,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,554,1210464,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work experience in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,555,1210463,Bartender / Cashier/ Waiter,Playtrix (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,556,1210462,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work experience in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,557,1210461,Accounts Assistant / Executive - Male,San Trading Enterprises (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,558,1210460,Tax Executive,Uniworld Teas (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,559,1210459,Senior Associate - Document Specialist (1),BLUESTEPS,"2 - 3 years work expernace in BPO or KPO as a Document Specialist, Process Associate;",Fri Apr 26 2024,Fri May 10 2024,,yellow
1,560,1210458,Foundry Engineer,Solex Engineering ( Pvt ) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,561,1210457,Executive / Junior Executive - Accounts (Colombo Port),Access Engineering PLC,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,562,1210456,Media - Intern,LAUGFS Eco Sri Limited,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,563,1210455,Accounts Executive,Eastborn (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,564,1210454,Tax Trainee / Intern,Simplebooks (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,565,1210453,Project Manager-IFRS (1),Jobfactory,Please refer the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,566,1210452,Sales Leader,CBL,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,567,1210451,Team Leader-Financial Reporting (1),Jobfactory,Please refer the advertisement.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,568,1210450,IT - Executive/Senior Executive,Oncredit (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Sun May 26 2024,,yellow
1,569,1210449,Manager - Vessels Operations,McLarens Containers (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,570,1210448,Manager - Research & Development (1),Keells Food Products PLC,Please refer the advert.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,571,1210447,Quality Assurance Engineer (1),Jobfactory,Please refer the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,572,1210446,Marketing Executive - Male/Tamil (1),Jobfactory,Please refer the advertisement.,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,573,1210445,Bancassurance - Finance (1),Jobfactory,Please refer the advertisement,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,574,1210444,Brand Manager (1),Jobfactory,Location-Bandaragama,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,575,1210443,Lecturers - ACCA & CIMA Courses,Achievers Lanka Business School,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,576,1210442,Intern - Procurement,Bogawantalawa Tea Ceylon (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,577,1210440,Quality Controller,Unmatched Apparels,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
1,578,1210438,Junior Executive,Micronet Global Services (Pvt) Ltd,Urgent Requirement for a reputed bank in Sri lanka !!!,Fri Apr 26 2024,Thu May 02 2024,,yellow
1,579,1210437,Accountant (Peliyagoda),Solex Engineering (Pvt) Ltd,Please refer the vacancy,Fri Apr 26 2024,Fri May 10 2024,,yellow
