page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,1,1168389,Finance Manager / Assistant Finance Manager / Accounts Executive - (Hali- Ela),Orzone Mineral Water Exports (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,2,1168388,Senior Optometrist /Junior Optometrist,Medihelp Hospital,Colombo 07,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,3,1168387,Finance Assistant / Billing Assistant,Medihelp Hospital,Horana / Mt- lavinia,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,4,1168386,Sales Executive,Markspen Group,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,5,1168385,Secretary cum Receptionist,Markspen Group,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,6,1168384,Digital Marketing Assistant - Kadawatha,Cloud Telecom Solutions Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,7,1168383,Sous Chef / Senior CDP / Commis 1-2-3,The Social Unawatuna,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,8,1168382,Manager - Cutting,Original Apparel,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,9,1168381,System Administrator,Original Apparel,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,10,1168380,Executive - Industrial Systems Engineering (1),MAS Linea Aqua,Please click on the image to apply,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,11,1168378,Customs Brokerage Manager,SAS Holdings Group of Companies,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,12,1168377,Manager - Legal (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,13,1168376,Manager - Legal (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,14,1168375,Insurance Assistant (6 months contract) (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,15,1168374,Sales Executive,Esna Ceylon Teas (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,16,1168373,Intern - Marketing and Content Creation,IVIVA,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,17,1168372,Insurance Assistant (6 months contract) (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,18,1168371,Operations Specialists - Underwriting/ Policy Holder Servicing/ Claims Administrations (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,19,1168370,Finance Specialists - Treasury Management (2 Years Contract Basis) (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,20,1168369,Finance Specialists - Treasury Management (2 Years Contract Basis) (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,21,1168368,Customer Care Specialists (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,22,1168367,Customer Care Specialists (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,23,1168366,Executive - Sample Room (1),MAS Bodyline,Please click on the image to apply.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,24,1168365,Junior Executive - Customer Conservation (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,25,1168364,Junior Executive - Customer Conservation (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,26,1168363,Insurance Trainee - Claims Administration (1),AIA Insurance Lanka Limited,Please refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,27,1168362,Call Center Trainee (Contract Basis) (1),AIA Insurance Lanka Limited,Pls refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,28,1168361,Call Center Trainee (Contract Basis) (1),AIA Insurance Lanka Limited,Pls refer the job advert.,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,29,1168360,IT Manager,IPD Colombo (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,30,1168359,Management Trainee,MicroChem Laboratories (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,31,1168358,PRODUCTION SUPERVISOR (1),Maritime Placements (Pvt) Ltd,Production Supervisor - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,32,1168357,PRODUCTION SUPERVISOR (1),Maritime Placements (Pvt) Ltd,Production Supervisor - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,33,1168356,PRODUCTION SUPERVISOR (1),Maritime Placements (Pvt) Ltd,Production Supervisor - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,34,1168355,Customer Service Assistant,Swisstek Aluminium Limited,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,35,1168354,Assistant Manager Human Resources,BCI Campus,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,36,1168353,Senior Laravel Developer,SeekaHost,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,37,1168352,Programme Coordinator,The Family Planning Association of Sri Lanka (FPA Sri Lanka),Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,38,1168351,Internal Audit Executive,Sejaya Micro Credit Limited - SMCL,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,39,1168350,Trainee Sales Operations,IVIVA,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,40,1168348,Associate Project Manager / Project Manager,IVIVA,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,41,1168347,Associate Systems Engineer (1),Courtaulds Clothing Lanka (Pvt) Ltd,Refer the advertisement,Sat Jan 06 2024,Sun Jan 28 2024,,yellow
1,42,1168346,Account Manager,IVIVA,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,43,1168345,Interior Designer / Draught Person,Cplus Design (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,44,1168344,Sales Manager / Sales Executives / Regional Sales Managers,Clm Interior Studio,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,45,1168343,Associate ICT Support Specialist (Multilingual),Evoke Labs Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,46,1168342,ICT Support Specialist,Evoke Labs Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,47,1168341,Executive - IE (1),Courtaulds Clothing Lanka (Pvt) Ltd,Refer the advertisement,Sat Jan 06 2024,Sun Jan 21 2024,,yellow
1,48,1168340,Business Analyst,Evoke Labs Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,49,1168339,QA Engineer / Associate QA Engineer,Evoke Labs Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,50,1168338,Executive - ESG (1),Courtaulds Clothing Lanka (Pvt) Ltd,Refer the advertisement,Sat Jan 06 2024,Sun Jan 21 2024,,yellow
1,51,1168337,IT Assistant Manager,Nuwara Eliya Golf Club,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,52,1168336,HR Executive,Nuwara Eliya Golf Club,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,53,1168335,Finance Executive,Nuwara Eliya Golf Club,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,54,1168334,Finance Intern / Executive,Tea Trends Exports (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,55,1168333,Assistant Accountant,LSCJ Manufacturing (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,56,1168332,PERSONAL ASSISTANT TO THE DIRECTOR (1),Maritime Placements (Pvt) Ltd,Personal Assistant - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,57,1168331,ASSISTANT MARKETING MANAGER (1),Maritime Placements (Pvt) Ltd,Assistant Marketing Manager ? Minimum 3 years and above experience in similar capacity or minimum 04 years and above experience as a Senior Executive Mar ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,58,1168330,HUMAN RESOURCES ASSISTANT CUM RECEPTIONIST (FEMALE) (1),Maritime Placements (Pvt) Ltd,"Human Resources Assistant cum Receptionist ? Female candidates with age between 25-30 years only, Experience as a Human Resource Intern/Assistant/Officer a ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,59,1168329,JUNIOR EXECUTIVE ? AIR TICKETING & VISA (FEMALE) (1),Maritime Placements (Pvt) Ltd,Junior Executive ? Air Ticketing & Visa - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,60,1168328,JUNIOR EXECUTIVE ? AIR TICKETING & VISA (FEMALE) (1),Maritime Placements (Pvt) Ltd,Junior Executive ? Air Ticketing & Visa - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,61,1168327,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,62,1168326,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,63,1168325,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,64,1168324,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,65,1168323,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,66,1168322,MANAGER ? PRODUCTION (1),Maritime Placements (Pvt) Ltd,"Production Manager ? Degree/Diploma in Mechanical/Production Engineering or an equivalent qualification from a recognized institution , Minimum 5 years han ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,67,1168321,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,68,1168320,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,69,1168319,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,70,1168318,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,71,1168317,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,72,1168316,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,73,1168315,ASSISTANT ACCOUNTANT (1),Maritime Placements (Pvt) Ltd,Assistant Accountant - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,74,1168314,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,75,1168313,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,76,1168312,PRODUCTION LINE MANAGER (1),Maritime Placements (Pvt) Ltd,Production Line Manager ? Minimum 5 years hands-on experience in assembly line operations related to electrical/electronic appliances in production or manu ....,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,77,1168311,SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,78,1168310,SALES & MARKETING EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales & Marketing Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,79,1168309,Sales Executive,DICL,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,80,1168308,SALES & MARKETING EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales & Marketing Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,81,1168307,SALES & MARKETING EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales & Marketing Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,82,1168306,SALES & MARKETING EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales & Marketing Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,83,1168305,SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,84,1168304,SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,85,1168303,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,86,1168302,SALES EXECUTIVE (1),Maritime Placements (Pvt) Ltd,"Sales Executive ? Minimum of 1 year and above working experience is Sales / Marketing within Food Service or FMCG is required, Established network within F ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,87,1168301,SALES EXECUTIVE (1),Maritime Placements (Pvt) Ltd,"Sales Executive ? Minimum of 1 year and above working experience is Sales / Marketing within Food Service or FMCG is required, Established network within F ....",Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,88,1168300,SENIOR ACCOUNTS ASSISTANT (1),Maritime Placements (Pvt) Ltd,Senior Accounts Assistant- Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,89,1168299,Junior Accountant Clerk - Female,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,90,1168298,JUNIOR EXECUTIVE - TRAVEL/TICKETING (FEMALE) (1),Maritime Placements (Pvt) Ltd,Junior Executive ? Travel / Ticketing - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,91,1168297,JUNIOR EXECUTIVE - TRAVEL/TICKETING (FEMALE) (1),Maritime Placements (Pvt) Ltd,Junior Executive ? Travel / Ticketing - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,92,1168296,SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,93,1168295,Restaurant Vacancies,171 Restaurant & Lounge,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,94,1168294,Fashion Buyer,Shades Fashion,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,95,1168293,SALES MANAGER (1),Maritime Placements (Pvt) Ltd,Sales Manager - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,96,1168292,Hotel Vacancies,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,97,1168291,SALES MANAGER (1),Maritime Placements (Pvt) Ltd,Sales Manager - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,98,1168290,Junior Executive - Quality / ICS (Female),People?s Organisation for Development Import and Export,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,99,1168289,SALES MANAGER (1),Maritime Placements (Pvt) Ltd,Sales Manager - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,100,1168288,SALES MANAGER (1),Maritime Placements (Pvt) Ltd,Sales Manager - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,101,1168287,Head of Stores Department,People?s Organisation for Development Import and Export,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,102,1168286,SALES MANAGER (1),Maritime Placements (Pvt) Ltd,Sales Manager - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,103,1168285,Coordinator Front Desk cum International Affairs,Chartered Institute of Personnel Management (CIPM) Sri Lanka (Inc),Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,104,1168284,Confidential Secretary,Chartered Institute of Personnel Management (CIPM) Sri Lanka (Inc),Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,105,1168283,Mechanical Engineer,Sands Active (Pvt) Limited,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,106,1168282,Machinists / Trainee Machinists - Surface Grinding / EDM / Milling,International Precision Moulds & Tools (Pvt) Limited,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,107,1168281,TECHNICAL SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Technical Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,108,1168280,TECHNICAL SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Technical Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,109,1168279,TECHNICAL SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Technical Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,110,1168278,TECHNICAL SALES EXECUTIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Technical Sales Executive - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,111,1168277,Finance Executive (1),Resplendent Ceylon Ltd,We are seeking for a young professional to join our team,Sat Jan 06 2024,Tue Feb 06 2024,,yellow
1,112,1168276,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,113,1168275,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,114,1168274,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,115,1168273,SALES REPRESENTATIVE (MALE) (1),Maritime Placements (Pvt) Ltd,Sales Representative - Please refer the vacancy advertisement for further details,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,116,1168272,JUNIOR ASSOCIATE - FINANCE OPERATIONS,MAS Legato,Please Click on the Vacancy Image and Apply,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,117,1168271,Intern - Marketing,Metropolitan Technologies (Pvt) Ltd,Please refer to the Vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,118,1168270,Walk-In Interview | Sales and Marketing | Metropolitan (1),Metropolitan Technologies (Pvt) Ltd,Walk-In Interview | Sales and Marketing | Metropolitan on January 9 from 09 a.m. to 12.30 p.m. at Colombo 08,Sat Jan 06 2024,Tue Jan 09 2024,,yellow
1,119,1168269,Officer - Regional Operations (Nugegoda) (1),Union Assurance PLC,Please refer the advertisemet.,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,120,1168268,Officer - Regional Operations (Nugegoda) (1),Union Assurance PLC,Please refer the advertisement.,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,121,1168267,Group Management Accountant - Indonesia Plantation Based (1),Goodhope Asia Holdings Ltd,8 - 10 years of post qualifying experience in a large manufacturing organization/diversified conglomerate Professional Qualification such as CA/ACCA/CIMA ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,122,1168266,Group Management Accountant - Indonesia Plantations based (1),Goodhope Asia Holdings Ltd,8 - 10 years of post qualifying experience in a large manufacturing organization/diversified conglomerate Professional Qualification such as CA/ACCA/CIMA ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,123,1168265,Assistant Manager - Finance & Accounting (1),Goodhope Asia Holdings Ltd,Member of CIMA/ICASL/ACCA with 2-4 years of post qualifying experience Motivated team player with willingness to learn and contribute Knowledge in Opera ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,124,1168264,Business Analyst (Executive level) (1),Goodhope Asia Holdings Ltd,Possess a Bachelor's Degree in Business Management/Statistics/Accounting/MathematicsE/conomics or equivalent with a part qualification in CIMA/ACCA/CFA Po ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,125,1168263,Application Analyst - EPM & Document Management (1),Goodhope Asia Holdings Ltd,"A Degree in Information Technology, Computer Science, Information Systems, Software Engineering or Equivalent with 3-5 Yrs of relevant experience.",Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,126,1168262,Assistant Team Leader - Finance & Accounting (1),Goodhope Asia Holdings Ltd,Finalist in CA Sri Lanka /ACCA. Bachelor's Degree in Business Management/Administration or Commerce will be an added advantage. Possess a Minimum of 4 - ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,127,1168261,Business Analyst (Executive level) (1),Goodhope Asia Holdings Ltd,Possess a Bachelor's Degree in Business Management/Statistics/Accounting/Mathematics/Economics or equivalent with a part qualification in CIMA/ACCA/CFA Po ....,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,128,1168259,HR Officer Time Attendance (hSenid)-Peliyagoda (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Sun Jan 21 2024,,yellow
1,129,1168258,Junior Secretary/Coordinator - Colombo 05 (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,130,1168257,Operations Manager -Col 2 (Female) (1),Konnect Net Pvt Ltd,Please refer the advert Age Below 45 Salary can negotiate up to 180K,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,131,1168256,showroom Assistant,R.M.D Consultants (Pvt) Ltd,Please refer the Vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,132,1168255,Sales Executive,R.M.D Consultants (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,133,1168248,LOGISTIC EXECUTIVE & PROCUREMENT ASSISTANT -KOHUWALA (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Thu Jan 25 2024,,yellow
1,134,1168247,Accounts Intern,Numerix (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,135,1168246,Manager / Assistant Manager - Accounts,Numerix (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,136,1168245,ASSISTANT MANAGER BUSINESS DEVELOPMENT (PACKING) -COLOMBO (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Thu Jan 25 2024,,yellow
1,137,1168093,Accounts Executive,ThermalR Industries (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,138,1168087,Chef De Partie / Commis I / II / III,Orient Hotel,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,139,1168072,Student Counsellor,Mark International Education Consultancy,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,140,1168062,Asst Event Coordinator,Cafe Nuga (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,141,1168000,Customer Relationship Assistant - Projects,Swisstek Aluminium Ltd,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,142,1167999,Accounts Clerk / Admin Officer (Female),Roseku Engineering Consultants (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,143,1167995,Manager (Female) / Indian / Pakistani Chef (Male) / Waiters (Female),Alis Pakistani Restaurant - Colombo 04,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,144,1167932,Tele Sales Executive,Primeleed Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,145,1167869,Restaurant Vacancies,Kaffi,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 20 2024,,yellow
1,146,1167815,Branding & Events Associate,Commercial Bank of Ceylon PLC,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,147,1167780,Finance Executive,Intrepid Colombo,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,148,1167734,Head Chef,Good Story Nirbana,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,149,1167724,Software Engineer .Net- Colombo 05 (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Wed Jan 31 2024,,yellow
1,150,1167722,Accounts Executive - Treasury,JF Packaging Limited,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
1,151,1167720,Project Manager (Software) Colombo5 (1),Konnect Net Pvt Ltd,Please refer the advertisement Leading Group of Software Company,Sat Jan 06 2024,Fri Jan 26 2024,,yellow
1,152,1167644,Artificial Intelligence Assistants,Avanka IT,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 19 2024,,yellow
